;iso_code;continent;location;date;total_cases;new_cases;total_deaths;new_deaths;total_cases_per_million;new_cases_per_million;total_deaths_per_million;new_deaths_per_million;new_tests;total_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;tests_per_case;positive_rate;tests_units;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;mes
679;MDV;Asia;Maldives;31/07/2020;3719;152;16;1;6.880.131;281.199;29.6;1.85;860;78900;145.965;1.591;1151;2.129;13.08;0.076;samples tested;NA;540542;1.454.433;30.6;4.12;2.875;15.183.616;NA;164.905;9.19;2.1;55;95.803;NA;78.92;7
680;MLI;Africa;Mali;31/03/2020;18;0;0;0;0.889;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;72.22;20250834;15.196;16.4;2.519;1.486;2.014.306;NA;268.024;2.42;1.6;23;52.232;0.1;59.31;3
681;MLI;Africa;Mali;30/04/2020;482;58;25;1;23.801;2.864;1.235;0.049;NA;NA;NA;NA;NA;NA;NA;NA;;72.22;20250834;15.196;16.4;2.519;1.486;2.014.306;NA;268.024;2.42;1.6;23;52.232;0.1;59.31;4
682;MLI;Africa;Mali;31/05/2020;1250;24;76;3;61.726;1.185;3.753;0.148;NA;NA;NA;NA;NA;NA;NA;NA;;56.48;20250834;15.196;16.4;2.519;1.486;2.014.306;NA;268.024;2.42;1.6;23;52.232;0.1;59.31;5
683;MLI;Africa;Mali;30/06/2020;2173;26;115;1;107.304;1.284;5.679;0.049;NA;NA;NA;NA;NA;NA;NA;NA;;52.78;20250834;15.196;16.4;2.519;1.486;2.014.306;NA;268.024;2.42;1.6;23;52.232;0.1;59.31;6
684;MLI;Africa;Mali;31/07/2020;2522;1;124;0;124.538;0.049;6.123;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;20250834;15.196;16.4;2.519;1.486;2.014.306;NA;268.024;2.42;1.6;23;52.232;0.1;59.31;7
685;MLT;Europe;Malta;29/02/2020;NA;NA;NA;NA;NA;NA;NA;NA;7;156;0.353;0.016;22;0.05;NA;NA;tests performed;NA;441539;1.454.037;42.4;19.426;11.324;36.513.323;0.2;168.711;8.83;20.9;30.2;NA;4.485;82.53;2
686;MLT;Europe;Malta;31/03/2020;165;9;0;0;373.693;20.383;0;0;625;7811;17.69;1.416;542;1.228;71.585;0.014;tests performed;NA;441539;1.454.037;42.4;19.426;11.324;36.513.323;0.2;168.711;8.83;20.9;30.2;NA;4.485;82.53;3
687;MLT;Europe;Malta;30/04/2020;463;13;4;0;1.048.605;29.442;9.059;0;1181;34018;77.044;2.675;938;2.124;364.778;0.003;tests performed;NA;441539;1.454.037;42.4;19.426;11.324;36.513.323;0.2;168.711;8.83;20.9;30.2;NA;4.485;82.53;4
688;MLT;Europe;Malta;31/05/2020;616;0;7;0;1395.12;0;15.854;0;593;71785;162.579;1.343;1154;2.614;1154;0.001;tests performed;NA;441539;1.454.037;42.4;19.426;11.324;36.513.323;0.2;168.711;8.83;20.9;30.2;NA;4.485;82.53;5
689;MLT;Europe;Malta;30/06/2020;670;0;9;0;1517.42;0;20.383;0;1135;98306;222.644;2.571;817;1.85;1143.8;0.001;tests performed;NA;441539;1.454.037;42.4;19.426;11.324;36.513.323;0.2;168.711;8.83;20.9;30.2;NA;4.485;82.53;6
690;MLT;Europe;Malta;31/07/2020;749;28;9;0;1.696.339;63.415;20.383;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;441539;1.454.037;42.4;19.426;11.324;36.513.323;0.2;168.711;8.83;20.9;30.2;NA;4.485;82.53;7
691;MRT;Africa;Mauritania;31/03/2020;5;0;0;0;1.075;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;77.78;4649660;4.289;20.3;3.138;1.792;3.597.633;6;232.347;2.42;NA;NA;15.95;NA;64.92;3
692;MRT;Africa;Mauritania;30/04/2020;7;0;1;0;1.505;0;0.215;0;NA;NA;NA;NA;NA;NA;NA;NA;;77.78;4649660;4.289;20.3;3.138;1.792;3.597.633;6;232.347;2.42;NA;NA;15.95;NA;64.92;4
693;MRT;Africa;Mauritania;31/05/2020;483;60;21;1;103.879;12.904;4.516;0.215;NA;NA;NA;NA;NA;NA;NA;NA;;77.78;4649660;4.289;20.3;3.138;1.792;3.597.633;6;232.347;2.42;NA;NA;15.95;NA;64.92;5
694;MRT;Africa;Mauritania;30/06/2020;4149;242;126;6;892.323;52.047;27.099;1.29;NA;NA;NA;NA;NA;NA;NA;NA;;77.78;4649660;4.289;20.3;3.138;1.792;3.597.633;6;232.347;2.42;NA;NA;15.95;NA;64.92;6
695;MRT;Africa;Mauritania;31/07/2020;6270;21;156;0;1.348.486;4.516;33.551;0;NA;NA;NA;NA;NA;NA;NA;NA;;29.63;4649660;4.289;20.3;3.138;1.792;3.597.633;6;232.347;2.42;NA;NA;15.95;NA;64.92;7
696;MUS;Africa;Mauritius;31/03/2020;128;18;3;0;100.647;14.154;2.359;0;NA;NA;NA;NA;NA;NA;NA;NA;;82.41;1271767;622.962;37.4;10.945;5.884;20.292.745;0.5;224.644;22.02;3.2;40.7;NA;3.4;74.99;3
697;MUS;Africa;Mauritius;30/04/2020;332;0;10;0;261.054;0;7.863;0;NA;NA;NA;NA;NA;NA;NA;NA;;82.41;1271767;622.962;37.4;10.945;5.884;20.292.745;0.5;224.644;22.02;3.2;40.7;NA;3.4;74.99;4
698;MUS;Africa;Mauritius;31/05/2020;335;0;10;0;263.413;0;7.863;0;NA;NA;NA;NA;NA;NA;NA;NA;;65.74;1271767;622.962;37.4;10.945;5.884;20.292.745;0.5;224.644;22.02;3.2;40.7;NA;3.4;74.99;5
699;MUS;Africa;Mauritius;30/06/2020;341;0;10;0;268.131;0;7.863;0;NA;NA;NA;NA;NA;NA;NA;NA;;33.33;1271767;622.962;37.4;10.945;5.884;20.292.745;0.5;224.644;22.02;3.2;40.7;NA;3.4;74.99;6
700;MUS;Africa;Mauritius;31/07/2020;344;0;10;0;270.49;0;7.863;0;NA;NA;NA;NA;NA;NA;NA;NA;;22.22;1271767;622.962;37.4;10.945;5.884;20.292.745;0.5;224.644;22.02;3.2;40.7;NA;3.4;74.99;7
701;MEX;North America;Mexico;31/01/2020;0;0;0;0;0;0;0;0;32;1015;0.008;0;35;0;NA;0;people tested;0;128932753;66.444;29.3;6.857;4.321;17.336.469;2.5;152.783;13.06;6.9;21.4;87.847;1.38;75.05;1
702;MEX;North America;Mexico;29/02/2020;2;2;0;0;0.016;0.016;0;0;26;1893;0.015;0;35;0;122.5;0.008;people tested;2.78;128932753;66.444;29.3;6.857;4.321;17.336.469;2.5;152.783;13.06;6.9;21.4;87.847;1.38;75.05;2
703;MEX;North America;Mexico;31/03/2020;1094;101;28;8;8.485;0.783;0.217;0.062;1486;17091;0.133;0.012;1224;0.009;11.785;0.085;people tested;82.41;128932753;66.444;29.3;6.857;4.321;17.336.469;2.5;152.783;13.06;6.9;21.4;87.847;1.38;75.05;3
704;MEX;North America;Mexico;30/04/2020;17799;1047;1732;163;138.049;8.121;13.433;1.264;5006;92934;0.721;0.039;3732;0.029;3.601;0.278;people tested;82.41;128932753;66.444;29.3;6.857;4.321;17.336.469;2.5;152.783;13.06;6.9;21.4;87.847;1.38;75.05;4
705;MEX;North America;Mexico;31/05/2020;87512;2885;9779;364;678.741;22.376;75.846;2.823;3747;280362;2.174;0.029;7756;0.06;2.507;0.399;people tested;82.41;128932753;66.444;29.3;6.857;4.321;17.336.469;2.5;152.783;13.06;6.9;21.4;87.847;1.38;75.05;5
706;MEX;North America;Mexico;30/06/2020;220657;3805;27121;473;1.711.412;29.512;210.35;3.669;13777;581207;4.508;0.107;10959;0.085;2.159;0.463;people tested;70.83;128932753;66.444;29.3;6.857;4.321;17.336.469;2.5;152.783;13.06;6.9;21.4;87.847;1.38;75.05;6
707;MEX;North America;Mexico;31/07/2020;416179;7730;46000;639;3.227.876;59.954;356.775;4.956;4259;931145;7.222;0.033;8104;0.063;1.248;0.801;people tested;NA;128932753;66.444;29.3;6.857;4.321;17.336.469;2.5;152.783;13.06;6.9;21.4;87.847;1.38;75.05;7
708;MDA;Europe;Moldova;31/03/2020;298;35;2;0;73.873;8.676;0.496;0;NA;NA;NA;NA;NA;NA;NA;NA;;87.04;4033963;123.655;37.6;10.864;6.955;5.189.972;0.2;408.502;5.72;5.9;44.6;86.979;5.8;71.9;3
709;MDA;Europe;Moldova;30/04/2020;3771;133;111;4;934.813;32.97;27.516;0.992;NA;NA;NA;NA;NA;NA;NA;NA;;84.26;4033963;123.655;37.6;10.864;6.955;5.189.972;0.2;408.502;5.72;5.9;44.6;86.979;5.8;71.9;4
710;MDA;Europe;Moldova;31/05/2020;8098;202;291;3;2.007.455;50.075;72.137;0.744;NA;NA;NA;NA;NA;NA;NA;NA;;80.56;4033963;123.655;37.6;10.864;6.955;5.189.972;0.2;408.502;5.72;5.9;44.6;86.979;5.8;71.9;5
711;MDA;Europe;Moldova;30/06/2020;16357;107;536;6;4.054.822;26.525;132.872;1.487;NA;NA;NA;NA;NA;NA;NA;NA;;80.56;4033963;123.655;37.6;10.864;6.955;5.189.972;0.2;408.502;5.72;5.9;44.6;86.979;5.8;71.9;6
712;MDA;Europe;Moldova;31/07/2020;23947;0;771;12;5.936.346;0;191.127;2.975;NA;NA;NA;NA;NA;NA;NA;NA;;NA;4033963;123.655;37.6;10.864;6.955;5.189.972;0.2;408.502;5.72;5.9;44.6;86.979;5.8;71.9;7
713;MCO;Europe;Monaco;31/01/2020;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;39244;19347.5;NA;NA;NA;NA;NA;NA;5.46;NA;NA;NA;13.8;86.75;1
714;MCO;Europe;Monaco;29/02/2020;1;1;0;0;25.482;25.482;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;39244;19347.5;NA;NA;NA;NA;NA;NA;5.46;NA;NA;NA;13.8;86.75;2
715;MCO;Europe;Monaco;31/03/2020;49;3;0;0;1.248.599;76.445;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;39244;19347.5;NA;NA;NA;NA;NA;NA;5.46;NA;NA;NA;13.8;86.75;3
716;MCO;Europe;Monaco;30/04/2020;95;0;4;0;2.420.752;0;101.926;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;39244;19347.5;NA;NA;NA;NA;NA;NA;5.46;NA;NA;NA;13.8;86.75;4
717;MCO;Europe;Monaco;31/05/2020;99;1;5;0;2.522.679;25.482;127.408;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;39244;19347.5;NA;NA;NA;NA;NA;NA;5.46;NA;NA;NA;13.8;86.75;5
718;MCO;Europe;Monaco;30/06/2020;103;0;5;0;2.624.605;0;127.408;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;39244;19347.5;NA;NA;NA;NA;NA;NA;5.46;NA;NA;NA;13.8;86.75;6
719;MCO;Europe;Monaco;31/07/2020;120;0;5;0;3.057.792;0;127.408;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;39244;19347.5;NA;NA;NA;NA;NA;NA;5.46;NA;NA;NA;13.8;86.75;7
720;MNG;Asia;Mongolia;31/03/2020;12;0;0;0;3.66;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;62.96;3278292;1.98;28.6;4.031;2.421;11.840.846;0.5;460.043;4.82;5.5;46.5;71.18;7;69.87;3
721;MNG;Asia;Mongolia;30/04/2020;38;0;0;0;11.591;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;74.07;3278292;1.98;28.6;4.031;2.421;11.840.846;0.5;460.043;4.82;5.5;46.5;71.18;7;69.87;4
722;MNG;Asia;Mongolia;31/05/2020;179;0;0;0;54.602;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;71.3;3278292;1.98;28.6;4.031;2.421;11.840.846;0.5;460.043;4.82;5.5;46.5;71.18;7;69.87;5
723;MNG;Asia;Mongolia;30/06/2020;220;0;0;0;67.108;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;71.3;3278292;1.98;28.6;4.031;2.421;11.840.846;0.5;460.043;4.82;5.5;46.5;71.18;7;69.87;6
724;MNG;Asia;Mongolia;31/07/2020;291;0;0;0;88.766;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;60.19;3278292;1.98;28.6;4.031;2.421;11.840.846;0.5;460.043;4.82;5.5;46.5;71.18;7;69.87;7
725;MNE;Europe;Montenegro;31/03/2020;91;6;1;0;144.89;9.553;1.592;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;628062;46.28;39.1;14.762;9.395;16.409.288;1;387.305;10.08;44;47.9;NA;3.861;76.88;3
726;MNE;Europe;Montenegro;30/04/2020;322;1;7;0;512.688;1.592;11.145;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;628062;46.28;39.1;14.762;9.395;16.409.288;1;387.305;10.08;44;47.9;NA;3.861;76.88;4
727;MNE;Europe;Montenegro;31/05/2020;324;0;9;0;515.873;0;14.33;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;628062;46.28;39.1;14.762;9.395;16.409.288;1;387.305;10.08;44;47.9;NA;3.861;76.88;5
728;MNE;Europe;Montenegro;30/06/2020;501;20;11;0;797.692;31.844;17.514;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;628062;46.28;39.1;14.762;9.395;16.409.288;1;387.305;10.08;44;47.9;NA;3.861;76.88;6
729;MNE;Europe;Montenegro;31/07/2020;3073;57;48;1;4.892.829;90.755;76.426;1.592;NA;NA;NA;NA;NA;NA;NA;NA;;NA;628062;46.28;39.1;14.762;9.395;16.409.288;1;387.305;10.08;44;47.9;NA;3.861;76.88;7
730;MSR;North America;Montserrat;31/03/2020;5;0;0;0;1000.2;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;4999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;74.16;3
731;MSR;North America;Montserrat;30/04/2020;11;0;1;0;2200.44;0;200.04;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;4999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;74.16;4
732;MSR;North America;Montserrat;31/05/2020;11;0;1;0;2200.44;0;200.04;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;4999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;74.16;5
733;MSR;North America;Montserrat;30/06/2020;11;0;1;0;2200.44;0;200.04;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;4999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;74.16;6
734;MSR;North America;Montserrat;31/07/2020;13;0;1;0;2600.52;0;200.04;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;4999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;74.16;7
735;MAR;Africa;Morocco;29/02/2020;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;0.001;NA;2;0;NA;NA;people tested;0;36910558;80.08;29.6;6.769;4.209;7.485.013;1;419.146;7.14;0.8;47.1;NA;1.1;76.68;2
736;MAR;Africa;Morocco;31/03/2020;556;77;33;7;15.063;2.086;0.894;0.19;149;2900;0.079;0.004;292;0.008;4.844;0.206;people tested;93.52;36910558;80.08;29.6;6.769;4.209;7.485.013;1;419.146;7.14;0.8;47.1;NA;1.1;76.68;3
737;MAR;Africa;Morocco;30/04/2020;4321;69;168;3;117.067;1.869;4.552;0.081;1911;34841;0.944;0.052;1842;0.05;13.659;0.073;people tested;93.52;36910558;80.08;29.6;6.769;4.209;7.485.013;1;419.146;7.14;0.8;47.1;NA;1.1;76.68;4
738;MAR;Africa;Morocco;31/05/2020;7780;66;204;2;210.78;1.788;5.527;0.054;9141;209139;5.666;0.248;9465;0.256;177.152;0.006;people tested;93.52;36910558;80.08;29.6;6.769;4.209;7.485.013;1;419.146;7.14;0.8;47.1;NA;1.1;76.68;5
739;MAR;Africa;Morocco;30/06/2020;12290;238;225;4;332.967;6.448;6.096;0.108;18377;681191;18.455;0.498;15145;0.41;50.054;0.02;people tested;64.81;36910558;80.08;29.6;6.769;4.209;7.485.013;1;419.146;7.14;0.8;47.1;NA;1.1;76.68;6
740;MAR;Africa;Morocco;31/07/2020;23259;1046;346;12;630.145;28.339;9.374;0.325;21170;1252365;33.93;0.574;21013;0.569;29.448;0.034;people tested;NA;36910558;80.08;29.6;6.769;4.209;7.485.013;1;419.146;7.14;0.8;47.1;NA;1.1;76.68;7
741;MOZ;Africa;Mozambique;31/03/2020;8;0;0;0;0.256;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;47.22;31255435;37.728;17.7;3.158;1.87;1.136.103;62.9;329.942;3.3;5.1;29.1;12.227;0.7;60.85;3
742;MOZ;Africa;Mozambique;30/04/2020;76;0;0;0;2.432;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;56.48;31255435;37.728;17.7;3.158;1.87;1.136.103;62.9;329.942;3.3;5.1;29.1;12.227;0.7;60.85;4
743;MOZ;Africa;Mozambique;31/05/2020;244;10;2;0;7.807;0.32;0.064;0;NA;NA;NA;NA;NA;NA;NA;NA;;62.04;31255435;37.728;17.7;3.158;1.87;1.136.103;62.9;329.942;3.3;5.1;29.1;12.227;0.7;60.85;5
744;MOZ;Africa;Mozambique;30/06/2020;883;24;6;1;28.251;0.768;0.192;0.032;NA;NA;NA;NA;NA;NA;NA;NA;;80.56;31255435;37.728;17.7;3.158;1.87;1.136.103;62.9;329.942;3.3;5.1;29.1;12.227;0.7;60.85;6
745;MOZ;Africa;Mozambique;31/07/2020;1808;60;11;0;57.846;1.92;0.352;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;31255435;37.728;17.7;3.158;1.87;1.136.103;62.9;329.942;3.3;5.1;29.1;12.227;0.7;60.85;7
746;MMR;Asia;Myanmar;31/03/2020;14;6;0;0;0.257;0.11;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;57.41;54409794;81.721;29.1;5.732;3.12;5.591.597;6.4;202.104;4.61;6.3;35.2;79.287;0.9;67.13;3
747;MMR;Asia;Myanmar;30/04/2020;150;0;6;1;2.757;0;0.11;0.018;195;8085;0.149;0.004;330;0.006;100.435;0.01;samples tested;86.11;54409794;81.721;29.1;5.732;3.12;5.591.597;6.4;202.104;4.61;6.3;35.2;79.287;0.9;67.13;4
748;MMR;Asia;Myanmar;31/05/2020;224;0;6;0;4.117;0;0.11;0;1437;27077;0.498;0.026;1075;0.02;327.174;0.003;samples tested;80.56;54409794;81.721;29.1;5.732;3.12;5.591.597;6.4;202.104;4.61;6.3;35.2;79.287;0.9;67.13;5
749;MMR;Asia;Myanmar;30/06/2020;299;0;6;0;5.495;0;0.11;0;1451;77766;1.429;0.027;1630;0.03;1426.25;0.001;samples tested;80.56;54409794;81.721;29.1;5.732;3.12;5.591.597;6.4;202.104;4.61;6.3;35.2;79.287;0.9;67.13;6
750;MMR;Asia;Myanmar;31/07/2020;353;0;6;0;6.488;0;0.11;0;NA;NA;NA;NA;NA;NA;NA;NA;;76.85;54409794;81.721;29.1;5.732;3.12;5.591.597;6.4;202.104;4.61;6.3;35.2;79.287;0.9;67.13;7
751;NAM;Africa;Namibia;31/03/2020;11;0;0;0;4.329;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;66.67;2540916;3.078;22;3.552;2.085;9.541.808;13.4;243.811;3.94;9.7;34.2;44.6;NA;63.71;3
752;NAM;Africa;Namibia;30/04/2020;16;0;0;0;6.297;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;73.15;2540916;3.078;22;3.552;2.085;9.541.808;13.4;243.811;3.94;9.7;34.2;44.6;NA;63.71;4
753;NAM;Africa;Namibia;31/05/2020;23;0;0;0;9.052;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;66.67;2540916;3.078;22;3.552;2.085;9.541.808;13.4;243.811;3.94;9.7;34.2;44.6;NA;63.71;5
754;NAM;Africa;Namibia;30/06/2020;196;13;0;0;77.138;5.116;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;51.85;2540916;3.078;22;3.552;2.085;9.541.808;13.4;243.811;3.94;9.7;34.2;44.6;NA;63.71;6
755;NAM;Africa;Namibia;31/07/2020;2052;66;10;1;807.583;25.975;3.936;0.394;NA;NA;NA;NA;NA;NA;NA;NA;;48.15;2540916;3.078;22;3.552;2.085;9.541.808;13.4;243.811;3.94;9.7;34.2;44.6;NA;63.71;7
756;NPL;Asia;Nepal;31/01/2020;1;0;0;0;0.034;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;tests performed;13.89;29136808;204.43;25;5.809;3.212;2.442.804;15;260.797;7.26;9.5;37.8;47.782;0.3;70.78;1
757;NPL;Asia;Nepal;29/02/2020;1;0;0;0;0.034;0;0;0;NA;NA;NA;NA;3;0;NA;0;tests performed;16.67;29136808;204.43;25;5.809;3.212;2.442.804;15;260.797;7.26;9.5;37.8;47.782;0.3;70.78;2
758;NPL;Asia;Nepal;31/03/2020;5;0;0;0;0.172;0;0;0;67;1060;0.036;0.002;64;0.002;149.333;0.007;tests performed;96.3;29136808;204.43;25;5.809;3.212;2.442.804;15;260.797;7.26;9.5;37.8;47.782;0.3;70.78;3
759;NPL;Asia;Nepal;30/04/2020;57;3;0;0;1.956;0.103;0;0;487;12011;0.412;0.017;402;0.014;234.5;0.004;tests performed;96.3;29136808;204.43;25;5.809;3.212;2.442.804;15;260.797;7.26;9.5;37.8;47.782;0.3;70.78;4
760;NPL;Asia;Nepal;31/05/2020;1401;189;6;0;48.084;6.487;0.206;0;2858;69587;2.388;0.098;2967;0.102;25.421;0.039;tests performed;92.59;29136808;204.43;25;5.809;3.212;2.442.804;15;260.797;7.26;9.5;37.8;47.782;0.3;70.78;5
761;NPL;Asia;Nepal;30/06/2020;13248;476;29;1;454.683;16.337;0.995;0.034;4711;228341;7.837;0.162;5996;0.206;9.941;0.101;tests performed;92.59;29136808;204.43;25;5.809;3.212;2.442.804;15;260.797;7.26;9.5;37.8;47.782;0.3;70.78;6
762;NPL;Asia;Nepal;31/07/2020;19547;274;52;3;670.87;9.404;1.785;0.103;10768;375416;12.885;0.37;5762;0.198;30.884;0.032;tests performed;NA;29136808;204.43;25;5.809;3.212;2.442.804;15;260.797;7.26;9.5;37.8;47.782;0.3;70.78;7
763;NLD;Europe;Netherlands;31/01/2020;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;0;17134873;508.544;43.2;18.779;11.881;48.472.545;NA;109.361;5.29;24.4;27.3;NA;3.32;82.28;1
764;NLD;Europe;Netherlands;29/02/2020;2;1;0;0;0.117;0.058;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;0;17134873;508.544;43.2;18.779;11.881;48.472.545;NA;109.361;5.29;24.4;27.3;NA;3.32;82.28;2
765;NLD;Europe;Netherlands;31/03/2020;11750;884;864;93;685.736;51.591;50.423;5.428;NA;NA;NA;NA;3713;0.217;3.712;0.269;people tested;79.63;17134873;508.544;43.2;18.779;11.881;48.472.545;NA;109.361;5.29;24.4;27.3;NA;3.32;82.28;3
766;NLD;Europe;Netherlands;30/04/2020;38802;386;4711;145;2.264.505;22.527;274.936;8.462;NA;NA;NA;NA;4714;0.275;8.333;0.12;people tested;79.63;17134873;508.544;43.2;18.779;11.881;48.472.545;NA;109.361;5.29;24.4;27.3;NA;3.32;82.28;4
767;NLD;Europe;Netherlands;31/05/2020;46257;131;5951;20;2.699.582;7.645;347.303;1.167;NA;362867;21.177;NA;4828;0.282;28.329;0.035;people tested;68.52;17134873;508.544;43.2;18.779;11.881;48.472.545;NA;109.361;5.29;24.4;27.3;NA;3.32;82.28;5
768;NLD;Europe;Netherlands;30/06/2020;50223;76;6107;2;2931.04;4.435;356.408;0.117;NA;NA;NA;NA;9364;0.546;116.014;0.009;people tested;59.26;17134873;508.544;43.2;18.779;11.881;48.472.545;NA;109.361;5.29;24.4;27.3;NA;3.32;82.28;6
769;NLD;Europe;Netherlands;31/07/2020;53963;342;6140;0;3.149.308;19.959;358.334;0;NA;NA;NA;NA;NA;NA;NA;NA;;39.81;17134873;508.544;43.2;18.779;11.881;48.472.545;NA;109.361;5.29;24.4;27.3;NA;3.32;82.28;7
770;NCL;Oceania;New Caledonia;31/03/2020;16;1;0;0;56.044;3.503;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;285491;15.342;33.4;9.954;6.489;NA;NA;NA;23.36;NA;NA;NA;NA;77.55;3
771;NCL;Oceania;New Caledonia;30/04/2020;18;0;0;0;63.049;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;285491;15.342;33.4;9.954;6.489;NA;NA;NA;23.36;NA;NA;NA;NA;77.55;4
772;NCL;Oceania;New Caledonia;31/05/2020;19;0;0;0;66.552;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;285491;15.342;33.4;9.954;6.489;NA;NA;NA;23.36;NA;NA;NA;NA;77.55;5
773;NCL;Oceania;New Caledonia;30/06/2020;21;0;0;0;73.557;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;285491;15.342;33.4;9.954;6.489;NA;NA;NA;23.36;NA;NA;NA;NA;77.55;6
774;NCL;Oceania;New Caledonia;31/07/2020;22;0;0;0;77.06;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;NA;285491;15.342;33.4;9.954;6.489;NA;NA;NA;23.36;NA;NA;NA;NA;77.55;7
775;NZL;Oceania;New Zealand;31/01/2020;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;11.11;4822233;18.206;37.9;15.322;9.72;36.085.843;NA;128.797;8.08;14.8;17.2;NA;2.61;82.29;1
776;NZL;Oceania;New Zealand;29/02/2020;1;0;0;0;0.207;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;;19.44;4822233;18.206;37.9;15.322;9.72;36.085.843;NA;128.797;8.08;14.8;17.2;NA;2.61;82.29;2
777;NZL;Oceania;New Zealand;31/03/2020;647;95;1;0;134.17;19.7;0.207;0;2093;23777;4.931;0.434;1855;0.385;25.713;0.039;tests performed;96.3;4822233;18.206;37.9;15.322;9.72;36.085.843;NA;128.797;8.08;14.8;17.2;NA;2.61;82.29;3
778;NZL;Oceania;New Zealand;30/04/2020;1129;3;19;0;234.124;0.622;3.94;0;5328;139898;29.011;1.105;4523;0.938;1.862.412;0.001;tests performed;83.33;4822233;18.206;37.9;15.322;9.72;36.085.843;NA;128.797;8.08;14.8;17.2;NA;2.61;82.29;4
779;NZL;Oceania;New Zealand;31/05/2020;1154;0;22;0;239.308;0;4.562;0;626;281609;58.398;0.13;2899;0.601;NA;0;tests performed;33.33;4822233;18.206;37.9;15.322;9.72;36.085.843;NA;128.797;8.08;14.8;17.2;NA;2.61;82.29;5
780;NZL;Oceania;New Zealand;30/06/2020;1178;0;22;0;244.285;0;4.562;0;4530;402000;83.364;0.939;6286;1.304;3.384.769;0;tests performed;19.44;4822233;18.206;37.9;15.322;9.72;36.085.843;NA;128.797;8.08;14.8;17.2;NA;2.61;82.29;6
781;NZL;Oceania;New Zealand;31/07/2020;1210;0;22;0;250.921;0;4.562;0;3002;468068;97.065;0.623;2021;0.419;3536.75;0;tests performed;22.22;4822233;18.206;37.9;15.322;9.72;36.085.843;NA;128.797;8.08;14.8;17.2;NA;2.61;82.29;7
782;NIC;North America;Nicaragua;31/03/2020;4;0;1;0;0.604;0;0.151;0;NA;NA;NA;NA;NA;NA;NA;NA;;8.33;6624554;51.667;27.3;5.445;3.519;5.321.444;3.2;137.016;11.47;NA;NA;NA;0.9;74.48;3
